,Source,Expected,Predicted
2612,"As soon as I had secured my two weak, rescued prisoners, and given them shelter, and a place to rest them upon, I began to think of making some provision for them; and the first thing I did, I ordered Friday to take a yearling goat, betwixt a kid and a goat, out of my particular flock, to be killed; when I cut off the hinder-quarter, and chopping it into small pieces, I set Friday to work to boiling and stewing, and made them a very good dish, I assure you, of flesh and broth; and as I cooked it without doors, for I made no fire within my inner wall, so I carried it all into the new tent, and having set a table there for them, I sat down, and ate my own dinner also with them, and, as well as I could, cheered them and encouraged them.","Appena ebbi provveduti di ricovero e di letto i prigionieri da me liberati, cominciai a pensare al loro mangiare; onde la prima mia cura fu quella di ordinare a Venerdì che, preso dal mio ovile un capretto d’un anno, nè del tutto da latte nè affatto caprone, lo macellasse. Intantochè io ne tagliava i quarti di dietro facendoli in minori pezzi, comandai a Venerdì di apparecchiarne il nostro lesso ed arrosto, il che mi fornì, ve ne do parola io, un eccellente banchetto; e poichè tutta questa cucina era stata fatta fuori di casa, chè sotto al coperchio interno del mio tetto non accendeva mai fuoco, portai tale imbandigione sotto la nuova tenda, ove avendo preparata una tavola per gli ospiti, mi assisi ad essa ancor io, e pranzando in loro compagnia cercai di fare alla meglio i convenevoli della mensa e di tenerli lieti.","Poichè il mio moschetto , io aveva fatto due volte , io non ostante il mio moschetto , e a Venerdì , e a Venerdì , a Venerdì , non avendo fatto il più di non aver fatto il suo moschetto , e a Venerdì di ; ma il mio moschetto , a Venerdì , il mio moschetto , che a Venerdì , di un tratto di capra , da Venerdì , gli feci , e di di nuovo a bordo ; ma il mio moschetto , non di nuovo a bordo , che a bordo , non di a bordo del mio moschetto , , a bordo , a bordo , gli feci , e di nuovo a bordo , di nuovo il mio moschetto , in un ’ altra parte del mio moschetto per ."
2613,"""Doesn't she know?"" I heard the woman whisper.",— Non lo sa la signorina Eyre?,— Non sapeva che cosa ha sentito ? — mi domandò la donna .
2614,"Still less could he with conviction agree that the woman who was with his brother did not matter, and he thought with terror of all the encounters that might take place.","Ancor meno era d’accordo, in fondo all’animo, che a lei non dovesse interessare la donna che era col fratello, e con terrore pensava a tutti gli urti che ne sarebbero potuti derivare.","Per quanto più egli non poteva con questo senso che la donna , che era la donna che non era stato di lui e pensava con tutta la che per il tempo potesse ."
2615,"'Yes, but now it's decided,' said Anna, looking straight into Vronsky's eyes with an expression that told him he must not think of the possibility of a reconciliation.","— Ma ormai decisamente — disse Anna, guardando diritto negli occhi Vronskij con uno sguardo tale che gli diceva di non pensare neppure alla possibilità di una riconciliazione.","— Sì , ma ora è stato — disse Anna , guardando con un ’ espressione di espressione di Vronskij , guardando con un ’ espressione di espressione di cui non avrebbe potuto non pensare ."
2616,"""When do you take supper?""",— A che ora cenate?,— Quando vi prego di cena ?
2617,"He himself felt not only that he was in the highest degree ridiculous, but quite guilty and disgraced; but recalling what he and his wife had suffered, and asking himself how he would act another time, he answered that he would do just the same again.","E lui stesso si sentiva non solo ridicule al sommo grado, ma anche completamente colpevole e coperto di vergogna; ma, ricordando quello che lui e sua moglie avevano sofferto, e domandandosi come avrebbe agito una seconda volta, si rispondeva che avrebbe agito proprio allo stesso modo.","Sentiva che non solo era che in modo in tanto , in tanto grande , ma semplice , semplice e semplice e colpevole ; ma ricordando che cosa avesse voluto , e come avrebbe voluto , egli avrebbe voluto dire il tempo , che egli avrebbe fatto il suo tempo ."
2618,Soon.',Presto.,Presto .
2619,We began to understand the sufferings of the Babes in the Wood.,E allora comprendemmo le sofferenze dei bambini smarriti nel bosco.,"a parlare della sua , il signor Rochester ."
2620,"Having carefully considered the subject of the above discourses, and wondering within myself whether the present times were propitious to a new prince, and whether there were elements that would give an opportunity to a wise and virtuous one to introduce a new order of things which would do honour to him and good to the people of this country, it appears to me that so many things concur to favour a new prince that I never knew a time more fit than the present.","Considerato, adunque, tutte le cose di sopra discorse, e pensando meco medesimo se, in Italia al presente, correvano tempi da onorare uno nuovo principe, e se ci era materia che dessi occasione a uno prudente e virtuoso di introdurvi forma che facessi onore a lui e bene alla università delli uomini di quella, mi pare corrino tante cose in benefizio d’uno principe nuovo, che io non so qual mai tempo fussi più atto a questo.","con le cose che li , e , avendo fatto , se avessi avuto una volta , si fossero stati in una grande grande grande , o se si fosse stato di nuovo a fare un uomo , si sarebbe stato di nuovo a fare uno stato di stato di nuovo stato da lui uno stato di stato di stato , di questo tempo non so mai più che da vero , per questo tempo non so più che il tempo , per questo tempo , non so che il suo tempo , per questo tempo , non so che non so più che cosa più tempo a a lungo tempo ."
2621,"Whatever I do with its cage, I cannot get at it--the savage, beautiful creature!","Anche se m'impadronissi della gabbia, non potrei trattenere il bell'uccello selvaggio.","con quel momento con cui non posso , non posso , il mio corpo , il mio corpo ."
2622,"""Oh, don't fall back on over-modesty! I have examined Adele, and find you have taken great pains with her: she is not bright, she has no talents; yet in a short time she has made much improvement.""","— Non fate la modesta; ho esaminato Adele e mi sono accorto che avete avuto molta cura per lei; la piccina non ha grandi disposizioni, e in poco tempo l'avete fatta migliorare.","— Oh , non vi ! — mi disse con voce , — e quando Adele vi ha fatto un poco più forte , non è stata né stata né ."
2623,"I heard the front-door open, and St. John pass out. Looking through the window, I saw him traverse the garden.","Udii Saint-John aprire la porta davanti, e guardando attraverso i vetri lo vidi traversare il giardino.","Mi parve che il vestito , e Saint - John mi con la finestra ."
2624,"'But by ""marriages founded on reason,"" we mean marriages between those who have both passed through that madness.",— Ma noi per matrimoni d’interesse intendiamo quelli in cui tutt’e due le parti si siano già ammansite.,— Ma per questo è stato di non avere un ’ idea che ci siamo a quelli che hanno fatto un .
2625,One stands on the same form.,E uno si mette in piedi sempre sulla panca.,Un ’ altra cosa gli si .
2626,"All that time they were conscious of peculiar strain, as if the chain that bound them were being pulled first one way and then the other.","Per tutto il primo periodo si sentì, in modo particolarmente vivo, una certa tensione, come il tendersi da una parte e dall’altra di quella catena che li aveva avvinti.","Tutti erano stati di rado , come se la luce della luce , gli avessero la prima volta che gli altri fossero e poi la prima volta ."
2627,'Of course you can come.',"— Ma s’intende, si può.","— Ma , ecco , vi prego ."
2628,"All these conversations were about matters he would never have occupied himself with had he been in the country, but here they were very interesting.","Erano tutti su argomenti tali che, se lui fosse stato solo e in campagna, non se ne sarebbe mai occupato, ma qui erano molto interessanti.","Tutti i pensieri non avevano mai detto che non si sarebbe mai stato fatto , ma in campagna , c ’ era molto interessante , ma c ’ erano molto interessante ."
2629,"Come away, and take your horse, that we may shoot the creature.”","Faremo fuoco tutti di conserva su la fiera.» Ode le mie parole Venerdì, e grida forte a sua volta: — «Non far fuoco! non far fuoco!","Venite , e che il cavallo ci la mia storia ."
2630,"'I have never refused to do what is possible, but I want time to consider in how far what was promised is possible.'","— Io non ho mai respinto l’effettuazione di ciò che è possibile, ma desidero avere il tempo di riflettere fino a che punto sia possibile quello che è stato promesso.","— Io non ho mai potuto fare nulla , ma ho bisogno di pensare a quello che ho fatto , a che cosa è possibile ."
2631,"""Yes, to go with me to Moor House.","— Sì, vorrei che venisse con me a Moor-House.","— Sì , venite a prendere il letto ."
2632,"The Locrians were laid waste by a legate of Scipio, yet they were not avenged by him, nor was the insolence of the legate punished, owing entirely to his easy nature. Insomuch that someone in the Senate, wishing to excuse him, said there were many men who knew much better how not to err than to correct the errors of others.","E' Locrensi, sendo stati da uno legato di Scipione destrutti, non furono da lui vendicati, né la insolenzia di quello legato corretta, nascendo tutto da quella sua natura facile; talmente che, volendolo alcuno in Senato escusare, disse come elli erano di molti uomini che sapevano meglio non errare, che correggere li errori.","Le erano per uno di , ma non li , né li , né li , né li , né per non avere el regno di , che , per lui , per questo non si poteva , non avere a quelli che li uomini , non si a ' altri , che non si a ' altri ."
2633,"""Very well, then,"" said my friend's wife, rising, ""all I have to say is, that I shall take the children and go to an hotel until those cheeses are eaten.","— Benissimo, allora — disse la moglie del mio amico, levandosi — tutto ciò che ho da dire è che piglierò con me i bambini, e me ne andrò in un albergo, finchè quel formaggio non sarà finito.","— Sì , sì , — disse la moglie della moglie , alzandosi , — che ci sono venuto a dire che non ci a un ’ altra volta e che non ci ."
2634,In the first moments Vronsky was master neither of himself nor of his mare.,"Nei primi momenti Vronskij non riuscì a dominare se stesso, né la cavalla.","In primo momento Vronskij non era ancora né il padrone di lui , né la cavalla ."
2635,"'Dear! Dear! What a business!' said the nurse. 'You must detain him somehow, Korney Vasilich – the master, I mean! And I'll run and get her out of the way. What a business!'","— Dio mio, Dio mio! — diceva la njanja. — Voi, Kornej Vasil’evic, dovreste trattenerlo, il padrone, e io corro su; in qualche modo la porterò via. Dio mio, Dio mio!","— Ah , sì , che c ’ è un ’ altra ! — disse la njanja . — , il padrone , il padrone , che gli , e io lo ."
