,Source,Expected,Predicted
2334,"For a while the bustle of people moving about disturbed her, and when the train had finally started it was impossible not to listen to the noises, then there was the snow, beating against the window on her left, to which it stuck, and the sight of the guard, who passed through the carriage closely wrapped up and covered with snow on one side; also the conversation about the awful snow-storm which was raging outside distracted her attention.","Le davano noia innanzi tutto il chiasso e l’andirivieni della gente; poi, quando il treno si mise in moto, non poté non prestare orecchio ai rumori, e la neve che picchiava sul finestrino di sinistra e si attaccava al vetro, la vista di un capotreno tutto imbacuccato che passava tutto ricoperto di neve da un lato solo, i discorsi sulla tormenta che infuriava distrassero la sua attenzione.","Per un tratto , in mezzo della gente intorno a lei , e quando il treno si era fermato non si poteva non sorridere , non si poteva non sentire neppure la neve , e la neve contro al quale si , la neve , e la vide illuminata dal lato rosso ; e la vide , la neve che era al corpo del , la neve da una bella neve : la , la sua presenza di fuori dell ’ attenzione ; la sua presenza del , la sua ."
2335,"Although a prince may rise from a private station in two ways, neither of which can be entirely attributed to fortune or genius, yet it is manifest to me that I must not be silent on them, although one could be more copiously treated when I discuss republics.","Ma perché di privato si diventa principe ancora in dua modi, il che non si può al tutto o alla fortuna o alla virtù attribuire, non mi pare da lasciarli indrieto, ancora che dell'uno si possa più diffusamente ragionare dove si trattassi delle repubbliche.","Sebbene uno principe possa essere disarmato alla stazione ferroviaria e ' dua , né di quelli che possono o ' particulari , è sempre el populo et in quella parte , è sicuro che non mi sia più remedio , benché si possa essere ."
2336,"I did as I was bid, though I would much rather have remained somewhat in the shade; but Mr. Rochester had such a direct way of giving orders, it seemed a matter of course to obey him promptly.","Feci ciò che mi diceva benché avrei preferito di starmene un poco addietro, ma il signor Rochester aveva un modo così diretto di dare un ordine, che pareva impossibile di non ubbidirgli subito.","Avevo fatto dire che , benché fossi stato un ' ombra , l ' ombra di , ma il signor Rochester aveva un mezzo di difficoltà , di dover sopportare , subito subito subito con la sua volontà ."
2337,"'I'll go and put them on at once,' he said, and went to hire some skates.",— Me li infilo subito — disse. E andò a mettersi i pattini.,"— Andrò da loro , andrò a — disse , e uscì a Krickij per andare a passeggio ."
2338,CHAPTER XX,XX,XX
2339,I...',Io....,Io ....
2340,"I had lived a dreadful life, perfectly destitute of the knowledge and fear of God.","Io aveva condotta un’orribile vita affatto priva d’ogni pensiere, d’ogni timore di Dio.","Ho vissuto una vita orribile , non solo per la possibilità di Dio , e di morire ."
2341,"'I don't know how it is that all Muscovites, present company of course excepted,' Vronsky put in jokingly, 'are so abrupt.","— Io non capisco — rispose Vronskij — perché in tutti i moscoviti, esclusi naturalmente quelli con cui parlo — intercalò scherzosamente — vi sia qualcosa di duro.","— Non so come ciò sia che tutti i proprietari di terre , il contrario , se l ’ azienda non è concluso — così è breve ."
2342,"""What? what?"" he said hastily. ""Curiosity is a dangerous petition: it is well I have not taken a vow to accord every request--""",La curiosità è pericolosa; per fortuna non ho promesso nulla.,"— Che cosa ? — egli disse in fretta . — Che cosa è inutile , spero di lasciarmi con la vostra volontà ...."
2343,'But if this is the highest theme open to art?',— Ma se questo è il tema più alto che si presenti all’arte?,— Ma se questo è l ’ effetto nell ’ arte tema ?
2344,"She did not want strife and blamed him for wanting to fight, but yet she involuntarily took up a fighting attitude.","Ella non voleva la lotta, lo rimproverava perché egli voleva lottare, e senza volere si poneva lei stessa in posizione di lotta.","Non aveva la causa di quella lotta , di e di se stesso con se stesso . Ma tuttavia , in un atteggiamento ."
2345,Can it be brother Nicholas?,Che sia Nikolaj?,È vero che Nikolaj ?
2346,'I hope to have the honour of calling on you.',— Spero di aver l’onore di venire da voi — disse.,— Spero di avere il onore di — disse .
2347,"But Bessie, as soon as she had dressed her young ladies, used to take herself off to the lively regions of the kitchen and housekeeper's room, generally bearing the candle along with her.","Ma appena Bessie aveva vestite le padroncine, soleva scendere nelle rumorose regioni della cucina e della dispensa e portava seco il lume.","Bessie , appena il suo vestito , le signore si era messa a le signore del giorno in cui la governante e , così come il giorno , così bene , la candela ."
2348,This was the reason why the temporal powers of the pope were little esteemed in Italy.,Questo faceva che le forze temporali del papa erano poco stimate in Italia.,"Era la ragione perché il temporale , di sopra , il numero numero fu suto poco grande ."
2349,"""What do I want?",— Che cosa vuoi? — domandavo a me stessa.,— Che cosa voglio ?
2350,"""Where do your brothers and sisters live?"" ""I have no brothers or sisters.""",— Dove stanno i vostri fratelli e le vostre sorelle? — Non ne ho alcuno.,— Dove i vostri fratelli e sorelle ? — Non ho fratelli né fratelli con sorelle .
2351,I loved him very much--more than I could trust myself to say--more than words had power to express.,"Lo amavo tanto, più di quanto volevo confessarlo a me stessa, più di quanto si possa esprimere con parole.","Lo amava molto , più di quanto potessi dire , non poteva dire che le parole della sua volontà ."
2352,"I still possessed my senses, though just now I could not speak.","Avevo coscienza ancora di quello che avveniva intorno a me, ma non potevo parlare.","Io pure mi pure , benché non fossi tempo ."
2353,But to return to my new companion.,Ma torniamo al mio nuovo compagno.,Ma torniamo a casa mia nuova .
2354,"'One can't disbelieve facts, Darya Alexandrovna,' said he, emphasizing the word fact.","— Non si può non credere ai fatti, Dar’ja Aleksandrovna — egli disse, accentuando la parola “fatti”.","— Non si può , Dar ’ ja Aleksandrovna , non può far nulla — disse , con la parola « peggio , Dar ’ ja Aleksandrovna ."
2355,"'No, good-bye, gentlemen. I am not drinking to-day.'","— No, addio, signori miei, adesso non bevo.","— No , addio , signori ; non sono del giorno ."
2356,"Presently the words Jamaica, Kingston, Spanish Town, indicated the West Indies as his residence; and it was with no little surprise I gathered, ere long, that he had there first seen and become acquainted with Mr. Rochester.","Le parole Giamaica, Kingston m'indicavano che aveva abitato le Indie occidentali. E fui non poco meravigliata quando seppi che in quei lontani luoghi aveva conosciuto per la prima volta il signor Rochester.","Le parole della Giamaica , le Indie occidentali , ove erano state con le Indie . Il giorno mi accorsi che fosse veduto il signor Rochester , e sempre col signor Rochester ."
2357,It looked so simple in the abstract.,La cosa sembrava così semplice in astratto.,"Ma così semplice , così poco ."
2358,You might have been free!,Saresti libero.,"Potete esser libera , libera ."
2359,"Try as he would to be a considerate husband and father, Oblonsky never could remember that he had a wife and children.","Per quanto Stepan Arkad’ic si sforzasse di essere un marito e un padre premuroso, non riusciva in nessun modo a ricordarsi d’aver moglie e figli.","E come sarebbe stato un marito e padre , Stepan Arkad ’ ic , non sapeva mai che una moglie e figli ."
2360,"Now I say that those dominions which, when acquired, are added to an ancient state by him who acquires them, are either of the same country and language, or they are not.","Dico, per tanto che questi stati, quali acquistandosi si aggiungono a uno stato antiquo di quello che acquista, o sono della medesima provincia e della medesima lingua, o non sono.","Ora dico che questi esempli sono questi che quelli che sono stati da uno stato militare che li , sono della stessa patria e de ' quali sono loro ."
2361,"""Yes.""",— Sì.,— Sì .
2362,"'Yes, she was bound to choose him.","«Sì, certamente ella doveva preferire lui.","— Sì , era indispensabile porre la scelta ."
2363,"I wanted to run away, but he stooped over a sack and was fumbling about in it...'","Voglio fuggire, ma lui, ecco, si china sopra un sacco e con le mani ci rimesta dentro.","Io volevo tornare , ma lui mi si chinò su un ’ altra specie di semenza — era così — e lui di questo per questo ..."
2364,"As long as it lasted I made use of it to minute down the days of the month on which any remarkable thing happened to me; and first, by casting up times past, I remembered that there was a strange concurrence of days in the various providences which befell me, and which, if I had been superstitiously inclined to observe days as fatal or fortunate, I might have had reason to have looked upon with a great deal of curiosity.","Finchè mi durò, me ne valsi a registrare i giorni del mese in cui mi accadeva alcun che di notabile; e nel fare il computo de’ tempi andati potei scorgere una singolare connessione tra i giorni di ciascun anno e i vari avvenimenti occorsimi, su la quale particolarità del mio registro, se fossi stato superstiziosamente inclinato a distinguere i giorni fausti dai giorni infausti, avrei avuto ragione di fermarmi con una grande dose di curiosità.","In quel tempo mi fui costretto a pensare a passare da un mese del mese , e prima mi sentii notare da me un ' osservazione , come mi parve che un ' osservazione innanzi , mentre in un ' oscurità strano , che se mi avesse colpito , mi avesse in uno stato per sempre , o per la parola di qualche cosa , avrei avuto in mente la curiosità , o per sempre più grande , che avrei avuto una grande curiosità di qualche cosa ."
2365,"Levin saw clearly that Sviyazhsky could have answered the landowner's complaint so that the meaning of the latter's words would have been destroyed at once, but owing to his position he could not give that answer, and listened not without pleasure to the landowner's funny speech.","Per Levin era ovvio che Svijazskij fosse in grado di dare una risposta alle lamentele del proprietario sì da annientare d’un tratto la sostanza di quei discorsi, ma che per la sua posizione non potesse darla, questa risposta, e che perciò ascoltasse, non senza compiacimento, il comico discorso del proprietario.","Levin vedeva chiaramente che Svijazskij avrebbe risposto il senso di Svijazskij , simile a quel senso di quell ’ espressione del tutto , avrebbe dovuto essere , ma nello stesso tempo , per non aver capito che la risposta , e si ascoltava soltanto il proprietario di compiacimento della conversazione ."
